date,transport_type,value
06/04/2020,bus_excluding_london,0.17
06/04/2020,national_rail,0.13
06/05/2020,cars,0.62
06/05/2020,light_commercial_vehicles,0.74
06/05/2020,heavy_goods_vehicles,0.85
06/05/2020,all_motor_vehicles,0.66
06/05/2020,cycling,1.14
06/05/2020,bus_excluding_london,0.17
06/05/2020,national_rail,0.14
06/06/2020,cars,0.63
06/06/2020,light_commercial_vehicles,0.76
06/06/2020,heavy_goods_vehicles,0.9
06/06/2020,all_motor_vehicles,0.66
06/06/2020,cycling,1.25
06/06/2020,bus_excluding_london,0.16
06/06/2020,national_rail,0.14
06/07/2020,cars,0.63
06/07/2020,light_commercial_vehicles,0.76
06/07/2020,heavy_goods_vehicles,0.93
06/07/2020,all_motor_vehicles,0.66
06/07/2020,cycling,2.22
06/07/2020,bus_excluding_london,0.19
06/07/2020,national_rail,0.14
06/08/2020,cars,0.63
06/08/2020,light_commercial_vehicles,0.78
06/08/2020,heavy_goods_vehicles,0.87
06/08/2020,all_motor_vehicles,0.68
06/08/2020,cycling,1.64
06/08/2020,bus_excluding_london,0.18
06/08/2020,national_rail,0.14
06/09/2020,cars,0.64
06/09/2020,light_commercial_vehicles,0.79
06/09/2020,heavy_goods_vehicles,0.88
06/09/2020,all_motor_vehicles,0.69
06/09/2020,cycling,1.69
06/09/2020,bus_excluding_london,0.19
06/09/2020,national_rail,0.14
06/10/2020,cars,0.61
06/10/2020,light_commercial_vehicles,0.77
06/10/2020,heavy_goods_vehicles,0.88
06/10/2020,all_motor_vehicles,0.66
06/10/2020,cycling,1.25
06/10/2020,bus_excluding_london,0.17
06/10/2020,national_rail,0.13
06/11/2020,cars,0.61
06/11/2020,light_commercial_vehicles,0.75
06/11/2020,heavy_goods_vehicles,0.88
06/11/2020,all_motor_vehicles,0.66
06/11/2020,cycling,1.24
06/11/2020,bus_excluding_london,0.17
06/11/2020,national_rail,0.13
06/12/2020,cars,0.64
06/12/2020,light_commercial_vehicles,0.76
06/12/2020,heavy_goods_vehicles,0.87
06/12/2020,all_motor_vehicles,0.67
06/12/2020,cycling,1.13
06/12/2020,bus_excluding_london,0.18
06/12/2020,national_rail,0.13
06/13/2020,cars,0.73
06/13/2020,light_commercial_vehicles,0.85
06/13/2020,heavy_goods_vehicles,0.93
06/13/2020,all_motor_vehicles,0.76
06/13/2020,cycling,2.86
06/13/2020,bus_excluding_london,0.19
06/13/2020,national_rail,0.13
06/14/2020,cars,0.74
06/14/2020,light_commercial_vehicles,0.86
06/14/2020,heavy_goods_vehicles,0.97
06/14/2020,all_motor_vehicles,0.77
06/14/2020,cycling,3.04
06/14/2020,bus_excluding_london,0.21
06/14/2020,national_rail,0.14
06/15/2020,cars,0.7
06/15/2020,light_commercial_vehicles,0.84
06/15/2020,heavy_goods_vehicles,0.92
06/15/2020,all_motor_vehicles,0.74
06/15/2020,cycling,1.68
06/15/2020,bus_excluding_london,0.21
06/15/2020,national_rail,0.14
06/16/2020,cars,0.68
06/16/2020,light_commercial_vehicles,0.82
06/16/2020,heavy_goods_vehicles,0.91
06/16/2020,all_motor_vehicles,0.72
06/16/2020,cycling,1.45
06/16/2020,bus_excluding_london,0.21
06/16/2020,national_rail,0.14
06/17/2020,cars,0.67
06/17/2020,light_commercial_vehicles,0.81
06/17/2020,heavy_goods_vehicles,0.92
06/17/2020,all_motor_vehicles,0.72
06/17/2020,cycling,1.67
06/17/2020,bus_excluding_london,0.2
06/17/2020,national_rail,0.15
06/18/2020,cars,0.65
06/18/2020,light_commercial_vehicles,0.79
06/18/2020,heavy_goods_vehicles,0.89
06/18/2020,all_motor_vehicles,0.69
06/18/2020,cycling,0.95
06/18/2020,bus_excluding_london,0.19
06/18/2020,national_rail,0.15
06/19/2020,cars,0.7
06/19/2020,light_commercial_vehicles,0.82
06/19/2020,heavy_goods_vehicles,0.9
06/19/2020,all_motor_vehicles,0.74
06/19/2020,cycling,1.18
06/19/2020,bus_excluding_london,0.21
06/19/2020,national_rail,0.15
06/20/2020,cars,0.83
06/20/2020,light_commercial_vehicles,0.93
06/20/2020,heavy_goods_vehicles,0.97
06/20/2020,all_motor_vehicles,0.86
06/20/2020,cycling,2.86
06/20/2020,bus_excluding_london,0.24
06/20/2020,national_rail,0.16
06/21/2020,cars,0.81
06/21/2020,light_commercial_vehicles,0.9
06/21/2020,heavy_goods_vehicles,0.95
06/21/2020,all_motor_vehicles,0.83
06/21/2020,cycling,1.86
06/21/2020,bus_excluding_london,0.24
06/21/2020,national_rail,0.16
06/22/2020,cars,0.72
06/22/2020,light_commercial_vehicles,0.87
06/22/2020,heavy_goods_vehicles,0.93
06/22/2020,all_motor_vehicles,0.77
06/22/2020,cycling,1.79
06/22/2020,bus_excluding_london,0.23
06/22/2020,national_rail,0.16
06/23/2020,cars,0.74
06/23/2020,light_commercial_vehicles,0.87
06/23/2020,heavy_goods_vehicles,0.94
06/23/2020,all_motor_vehicles,0.78
06/23/2020,cycling,1.8
06/23/2020,bus_excluding_london,0.23
06/23/2020,national_rail,0.16
06/24/2020,cars,0.76
06/24/2020,light_commercial_vehicles,0.88
06/24/2020,heavy_goods_vehicles,0.94
06/24/2020,all_motor_vehicles,0.8
06/24/2020,cycling,2.01
06/24/2020,bus_excluding_london,0.22
06/24/2020,national_rail,0.17
06/25/2020,cars,0.76
06/25/2020,light_commercial_vehicles,0.86
06/25/2020,heavy_goods_vehicles,0.92
06/25/2020,all_motor_vehicles,0.8
06/25/2020,cycling,2.43
06/25/2020,bus_excluding_london,0.23
06/25/2020,national_rail,0.18
06/26/2020,cars,0.74
06/26/2020,light_commercial_vehicles,0.84
06/26/2020,heavy_goods_vehicles,0.91
06/26/2020,all_motor_vehicles,0.78
06/26/2020,cycling,1.47
06/26/2020,bus_excluding_london,0.22
06/26/2020,national_rail,0.18
06/27/2020,cars,0.75
06/27/2020,light_commercial_vehicles,0.88
06/27/2020,heavy_goods_vehicles,0.97
06/27/2020,all_motor_vehicles,0.78
06/27/2020,cycling,1.27
06/27/2020,bus_excluding_london,0.23
06/27/2020,national_rail,0.18
06/28/2020,cars,0.76
06/28/2020,light_commercial_vehicles,0.9
06/28/2020,heavy_goods_vehicles,0.99
06/28/2020,all_motor_vehicles,0.79
06/28/2020,cycling,1.8
06/28/2020,bus_excluding_london,0.26
06/28/2020,national_rail,0.18
06/29/2020,cars,0.72
06/29/2020,light_commercial_vehicles,0.88
06/29/2020,heavy_goods_vehicles,0.96
06/29/2020,all_motor_vehicles,0.77
06/29/2020,cycling,0.93
06/29/2020,tfl_tube,0.16
06/29/2020,tfl_bus,0.34
06/29/2020,bus_excluding_london,0.24
06/29/2020,national_rail,0.18
06/30/2020,cars,0.73
06/30/2020,light_commercial_vehicles,0.88
06/30/2020,heavy_goods_vehicles,0.96
06/30/2020,all_motor_vehicles,0.77
06/30/2020,cycling,1.25
06/30/2020,tfl_tube,0.15
06/30/2020,tfl_bus,0.33
06/30/2020,bus_excluding_london,0.26
06/30/2020,national_rail,0.18
07/01/2020,cars,0.73
07/01/2020,light_commercial_vehicles,0.88
07/01/2020,heavy_goods_vehicles,0.97
07/01/2020,all_motor_vehicles,0.78
07/01/2020,cycling,1.55
07/01/2020,tfl_tube,0.16
07/01/2020,tfl_bus,0.34
07/01/2020,bus_excluding_london,0.24
07/01/2020,national_rail,0.19
07/02/2020,cars,0.73
07/02/2020,light_commercial_vehicles,0.86
07/02/2020,heavy_goods_vehicles,0.96
07/02/2020,all_motor_vehicles,0.77
07/02/2020,cycling,1.55
07/02/2020,tfl_tube,0.15
07/02/2020,tfl_bus,0.33
07/02/2020,bus_excluding_london,0.25
07/02/2020,national_rail,0.19
07/03/2020,cars,0.75
07/03/2020,light_commercial_vehicles,0.87
07/03/2020,heavy_goods_vehicles,0.96
07/03/2020,all_motor_vehicles,0.79
07/03/2020,cycling,1.14
07/03/2020,tfl_tube,0.17
07/03/2020,tfl_bus,0.35
07/03/2020,bus_excluding_london,0.25
07/03/2020,national_rail,0.2
07/04/2020,cars,0.82
07/04/2020,light_commercial_vehicles,0.95
07/04/2020,heavy_goods_vehicles,1.01
07/04/2020,all_motor_vehicles,0.84
07/04/2020,cycling,1.78
07/04/2020,tfl_tube,0.18
07/04/2020,tfl_bus,0.4
07/04/2020,bus_excluding_london,0.29
07/04/2020,national_rail,0.2
07/05/2020,cars,0.84
07/05/2020,light_commercial_vehicles,0.98
07/05/2020,heavy_goods_vehicles,1.05
07/05/2020,all_motor_vehicles,0.87
07/05/2020,cycling,1.76
07/05/2020,tfl_tube,0.2
07/05/2020,tfl_bus,0.4
07/05/2020,bus_excluding_london,0.32
07/05/2020,national_rail,0.2
07/06/2020,cars,0.79
07/06/2020,light_commercial_vehicles,0.93
07/06/2020,heavy_goods_vehicles,0.97
07/06/2020,all_motor_vehicles,0.83
07/06/2020,cycling,1.38
07/06/2020,tfl_tube,0.19
07/06/2020,tfl_bus,0.38
07/06/2020,bus_excluding_london,0.29
07/06/2020,national_rail,0.21
07/07/2020,cars,0.76
07/07/2020,light_commercial_vehicles,0.91
07/07/2020,heavy_goods_vehicles,0.97
07/07/2020,all_motor_vehicles,0.8
07/07/2020,cycling,1.09
07/07/2020,tfl_tube,0.19
07/07/2020,tfl_bus,0.37
07/07/2020,bus_excluding_london,0.29
07/07/2020,national_rail,0.21
07/08/2020,cars,0.75
07/08/2020,light_commercial_vehicles,0.89
07/08/2020,heavy_goods_vehicles,0.97
07/08/2020,all_motor_vehicles,0.79
07/08/2020,cycling,1
07/08/2020,tfl_tube,0.18
07/08/2020,tfl_bus,0.37
07/08/2020,bus_excluding_london,0.27
07/08/2020,national_rail,0.21
07/09/2020,cars,0.76
07/09/2020,light_commercial_vehicles,0.89
07/09/2020,heavy_goods_vehicles,0.96
07/09/2020,all_motor_vehicles,0.8
07/09/2020,cycling,1.12
07/09/2020,tfl_tube,0.18
07/09/2020,tfl_bus,0.37
07/09/2020,bus_excluding_london,0.28
07/09/2020,national_rail,0.21
07/10/2020,cars,0.83
07/10/2020,light_commercial_vehicles,0.93
07/10/2020,heavy_goods_vehicles,0.96
07/10/2020,all_motor_vehicles,0.86
07/10/2020,cycling,1.33
07/10/2020,tfl_tube,0.2
07/10/2020,tfl_bus,0.4
07/10/2020,bus_excluding_london,0.3
07/10/2020,national_rail,0.21
07/11/2020,cars,0.9
07/11/2020,light_commercial_vehicles,1.01
07/11/2020,heavy_goods_vehicles,1.04
07/11/2020,all_motor_vehicles,0.93
07/11/2020,cycling,2.32
07/11/2020,tfl_tube,0.23
07/11/2020,tfl_bus,0.46
07/11/2020,bus_excluding_london,0.34
07/11/2020,national_rail,0.22
07/12/2020,cars,0.95
07/12/2020,light_commercial_vehicles,1.08
07/12/2020,heavy_goods_vehicles,1.11
07/12/2020,all_motor_vehicles,0.99
07/12/2020,cycling,2.53
07/12/2020,tfl_tube,0.23
07/12/2020,tfl_bus,0.46
07/12/2020,bus_excluding_london,0.37
07/12/2020,national_rail,0.22
07/13/2020,cars,0.8
07/13/2020,light_commercial_vehicles,0.94
07/13/2020,heavy_goods_vehicles,0.98
07/13/2020,all_motor_vehicles,0.84
07/13/2020,cycling,1.1
07/13/2020,tfl_tube,0.2
07/13/2020,tfl_bus,0.42
07/13/2020,bus_excluding_london,0.31
07/13/2020,national_rail,0.23
07/14/2020,cars,0.79
07/14/2020,light_commercial_vehicles,0.93
07/14/2020,heavy_goods_vehicles,0.98
07/14/2020,all_motor_vehicles,0.83
07/14/2020,cycling,1.25
07/14/2020,tfl_tube,0.2
07/14/2020,tfl_bus,0.41
07/14/2020,bus_excluding_london,0.32
07/14/2020,national_rail,0.23
07/15/2020,cars,0.79
07/15/2020,light_commercial_vehicles,0.93
07/15/2020,heavy_goods_vehicles,0.98
07/15/2020,all_motor_vehicles,0.83
07/15/2020,cycling,1.27
07/15/2020,tfl_tube,0.2
07/15/2020,tfl_bus,0.41
07/15/2020,bus_excluding_london,0.31
07/15/2020,national_rail,0.23
07/16/2020,cars,0.81
07/16/2020,light_commercial_vehicles,0.92
07/16/2020,heavy_goods_vehicles,0.98
07/16/2020,all_motor_vehicles,0.85
07/16/2020,cycling,1.64
07/16/2020,tfl_tube,0.21
07/16/2020,tfl_bus,0.42
07/16/2020,bus_excluding_london,0.32
07/16/2020,national_rail,0.23
07/17/2020,cars,0.86
07/17/2020,light_commercial_vehicles,0.94
07/17/2020,heavy_goods_vehicles,0.97
07/17/2020,all_motor_vehicles,0.89
07/17/2020,cycling,1.34
07/17/2020,tfl_tube,0.24
07/17/2020,tfl_bus,0.45
07/17/2020,bus_excluding_london,0.33
07/17/2020,national_rail,0.24
07/18/2020,cars,0.91
07/18/2020,light_commercial_vehicles,1.03
07/18/2020,heavy_goods_vehicles,1.04
07/18/2020,all_motor_vehicles,0.94
07/18/2020,cycling,1.86
07/18/2020,tfl_tube,0.28
07/18/2020,tfl_bus,0.5
07/18/2020,bus_excluding_london,0.37
07/18/2020,national_rail,0.24
07/19/2020,cars,0.95
07/19/2020,light_commercial_vehicles,1.08
07/19/2020,heavy_goods_vehicles,1.11
07/19/2020,all_motor_vehicles,0.98
07/19/2020,cycling,1.95
07/19/2020,tfl_tube,0.23
07/19/2020,tfl_bus,0.44
07/19/2020,bus_excluding_london,0.41
07/19/2020,national_rail,0.24
07/20/2020,cars,0.85
07/20/2020,light_commercial_vehicles,0.97
07/20/2020,heavy_goods_vehicles,0.99
07/20/2020,all_motor_vehicles,0.88
07/20/2020,cycling,1.44
07/20/2020,tfl_tube,0.22
07/20/2020,tfl_bus,0.46
07/20/2020,bus_excluding_london,0.33
07/20/2020,national_rail,0.25
07/21/2020,cars,0.83
07/21/2020,light_commercial_vehicles,0.95
07/21/2020,heavy_goods_vehicles,0.98
07/21/2020,all_motor_vehicles,0.87
07/21/2020,cycling,1.33
07/21/2020,tfl_tube,0.22
07/21/2020,tfl_bus,0.45
07/21/2020,bus_excluding_london,0.34
07/21/2020,national_rail,0.25
07/22/2020,cars,0.82
07/22/2020,light_commercial_vehicles,0.94
07/22/2020,heavy_goods_vehicles,0.98
07/22/2020,all_motor_vehicles,0.85
07/22/2020,cycling,1.51
07/22/2020,tfl_tube,0.23
07/22/2020,tfl_bus,0.47
07/22/2020,bus_excluding_london,0.32
07/22/2020,national_rail,0.26
07/23/2020,cars,0.81
07/23/2020,light_commercial_vehicles,0.91
07/23/2020,heavy_goods_vehicles,0.95
07/23/2020,all_motor_vehicles,0.84
07/23/2020,cycling,1.37
07/23/2020,tfl_tube,0.25
07/23/2020,tfl_bus,0.49
07/23/2020,bus_excluding_london,0.33
07/23/2020,national_rail,0.27
07/24/2020,cars,0.88
07/24/2020,light_commercial_vehicles,0.96
07/24/2020,heavy_goods_vehicles,0.97
07/24/2020,all_motor_vehicles,0.9
07/24/2020,cycling,1.3
07/24/2020,tfl_tube,0.26
07/24/2020,tfl_bus,0.49
07/24/2020,bus_excluding_london,0.35
07/24/2020,national_rail,0.26
07/25/2020,cars,0.9
07/25/2020,light_commercial_vehicles,1.02
07/25/2020,heavy_goods_vehicles,1.05
07/25/2020,all_motor_vehicles,0.92
07/25/2020,cycling,1.16
07/25/2020,tfl_tube,0.28
07/25/2020,tfl_bus,0.52
07/25/2020,bus_excluding_london,0.38
07/25/2020,national_rail,0.26
07/26/2020,cars,0.96
07/26/2020,light_commercial_vehicles,1.11
07/26/2020,heavy_goods_vehicles,1.12
07/26/2020,all_motor_vehicles,1
07/26/2020,cycling,2.07
07/26/2020,tfl_tube,0.28
07/26/2020,tfl_bus,0.51
07/26/2020,bus_excluding_london,0.44
07/26/2020,national_rail,0.27
07/27/2020,cars,0.8
07/27/2020,light_commercial_vehicles,0.93
07/27/2020,heavy_goods_vehicles,0.96
07/27/2020,all_motor_vehicles,0.83
07/27/2020,cycling,0.66
07/27/2020,tfl_tube,0.24
07/27/2020,tfl_bus,0.46
07/27/2020,bus_excluding_london,0.31
07/27/2020,national_rail,0.27
07/28/2020,cars,0.82
07/28/2020,light_commercial_vehicles,0.95
07/28/2020,heavy_goods_vehicles,0.97
07/28/2020,all_motor_vehicles,0.86
07/28/2020,cycling,1.14
07/28/2020,tfl_tube,0.25
07/28/2020,tfl_bus,0.51
07/28/2020,bus_excluding_london,0.37
07/28/2020,national_rail,0.27
07/29/2020,cars,0.84
07/29/2020,light_commercial_vehicles,0.94
07/29/2020,heavy_goods_vehicles,0.96
07/29/2020,all_motor_vehicles,0.87
07/29/2020,cycling,1.59
07/29/2020,tfl_tube,0.25
07/29/2020,tfl_bus,0.49
07/29/2020,bus_excluding_london,0.35
07/29/2020,national_rail,0.28
07/30/2020,cars,0.86
07/30/2020,light_commercial_vehicles,0.94
07/30/2020,heavy_goods_vehicles,0.96
07/30/2020,all_motor_vehicles,0.88
07/30/2020,cycling,1.75
07/30/2020,tfl_tube,0.25
07/30/2020,tfl_bus,0.5
07/30/2020,bus_excluding_london,0.36
07/30/2020,national_rail,0.29
07/31/2020,cars,0.92
07/31/2020,light_commercial_vehicles,0.97
07/31/2020,heavy_goods_vehicles,0.95
07/31/2020,all_motor_vehicles,0.93
07/31/2020,cycling,1.24
07/31/2020,tfl_tube,0.27
07/31/2020,tfl_bus,0.5
07/31/2020,bus_excluding_london,0.37
07/31/2020,national_rail,0.3
08/01/2020,cars,0.97
08/01/2020,light_commercial_vehicles,1.07
08/01/2020,heavy_goods_vehicles,1.06
08/01/2020,all_motor_vehicles,0.99
08/01/2020,cycling,1.89
08/01/2020,tfl_tube,0.31
08/01/2020,tfl_bus,0.55
08/01/2020,bus_excluding_london,0.42
08/01/2020,national_rail,0.32
08/02/2020,cars,0.99
08/02/2020,light_commercial_vehicles,1.14
08/02/2020,heavy_goods_vehicles,1.14
08/02/2020,all_motor_vehicles,1.03
08/02/2020,cycling,1.88
08/02/2020,tfl_tube,0.28
08/02/2020,tfl_bus,0.56
08/02/2020,bus_excluding_london,0.47
08/02/2020,national_rail,0.32
08/03/2020,cars,0.88
08/03/2020,light_commercial_vehicles,0.98
08/03/2020,heavy_goods_vehicles,0.97
08/03/2020,all_motor_vehicles,0.9
08/03/2020,cycling,1.25
08/03/2020,tfl_tube,0.26
08/03/2020,tfl_bus,0.52
08/03/2020,bus_excluding_london,0.37
08/03/2020,national_rail,0.32
08/04/2020,cars,0.83
08/04/2020,light_commercial_vehicles,0.95
08/04/2020,heavy_goods_vehicles,0.98
08/04/2020,all_motor_vehicles,0.87
08/04/2020,cycling,1.05
08/04/2020,tfl_tube,0.26
08/04/2020,tfl_bus,0.51
08/04/2020,bus_excluding_london,0.37
08/04/2020,national_rail,0.33
08/05/2020,cars,0.84
08/05/2020,light_commercial_vehicles,0.96
08/05/2020,heavy_goods_vehicles,0.98
08/05/2020,all_motor_vehicles,0.87
08/05/2020,cycling,1.2
08/05/2020,tfl_tube,0.27
08/05/2020,tfl_bus,0.52
08/05/2020,bus_excluding_london,0.37
08/05/2020,national_rail,0.31
08/06/2020,cars,0.85
08/06/2020,light_commercial_vehicles,0.93
08/06/2020,heavy_goods_vehicles,0.96
08/06/2020,all_motor_vehicles,0.88
08/06/2020,cycling,1.57
08/06/2020,tfl_tube,0.26
08/06/2020,tfl_bus,0.5
08/06/2020,bus_excluding_london,0.37
08/06/2020,national_rail,0.33
08/07/2020,cars,0.89
08/07/2020,light_commercial_vehicles,0.96
08/07/2020,heavy_goods_vehicles,0.96
08/07/2020,all_motor_vehicles,0.91
08/07/2020,cycling,1.26
08/07/2020,tfl_tube,0.27
08/07/2020,tfl_bus,0.51
08/07/2020,bus_excluding_london,0.37
08/07/2020,national_rail,0.33
08/08/2020,cars,0.98
08/08/2020,light_commercial_vehicles,1.08
08/08/2020,heavy_goods_vehicles,1.08
08/08/2020,all_motor_vehicles,1.01
08/08/2020,cycling,2.02
08/08/2020,tfl_tube,0.31
08/08/2020,tfl_bus,0.55
08/08/2020,bus_excluding_london,0.45
08/08/2020,national_rail,0.33
08/09/2020,cars,1.01
08/09/2020,light_commercial_vehicles,1.15
08/09/2020,heavy_goods_vehicles,1.16
08/09/2020,all_motor_vehicles,1.05
08/09/2020,cycling,1.89
08/09/2020,tfl_tube,0.3
08/09/2020,tfl_bus,0.52
08/09/2020,bus_excluding_london,0.49
08/09/2020,national_rail,0.33
08/10/2020,cars,0.9
08/10/2020,light_commercial_vehicles,1
08/10/2020,heavy_goods_vehicles,1
08/10/2020,all_motor_vehicles,0.93
08/10/2020,cycling,1.22
08/10/2020,tfl_tube,0.28
08/10/2020,tfl_bus,0.54
08/10/2020,bus_excluding_london,0.39
08/10/2020,national_rail,0.33
08/11/2020,cars,0.86
08/11/2020,light_commercial_vehicles,0.97
08/11/2020,heavy_goods_vehicles,0.99
08/11/2020,all_motor_vehicles,0.89
08/11/2020,cycling,1.19
08/11/2020,tfl_tube,0.27
08/11/2020,tfl_bus,0.5
08/11/2020,bus_excluding_london,0.4
08/11/2020,national_rail,0.34
08/12/2020,cars,0.86
08/12/2020,light_commercial_vehicles,0.97
08/12/2020,heavy_goods_vehicles,0.99
08/12/2020,all_motor_vehicles,0.89
08/12/2020,cycling,1.29
08/12/2020,tfl_tube,0.27
08/12/2020,tfl_bus,0.54
08/12/2020,bus_excluding_london,0.37
08/12/2020,national_rail,0.34
08/13/2020,cars,0.85
08/13/2020,light_commercial_vehicles,0.94
08/13/2020,heavy_goods_vehicles,0.98
08/13/2020,all_motor_vehicles,0.88
08/13/2020,cycling,1.25
08/13/2020,tfl_tube,0.26
08/13/2020,tfl_bus,0.49
08/13/2020,bus_excluding_london,0.37
08/13/2020,national_rail,0.32
08/14/2020,cars,0.89
08/14/2020,light_commercial_vehicles,0.97
08/14/2020,heavy_goods_vehicles,0.98
08/14/2020,all_motor_vehicles,0.92
08/14/2020,cycling,0.96
08/14/2020,tfl_tube,0.29
08/14/2020,tfl_bus,0.54
08/14/2020,bus_excluding_london,0.39
08/14/2020,national_rail,0.32
08/15/2020,cars,0.96
08/15/2020,light_commercial_vehicles,1.07
08/15/2020,heavy_goods_vehicles,1.07
08/15/2020,all_motor_vehicles,0.98
08/15/2020,cycling,1.35
08/15/2020,tfl_tube,0.32
08/15/2020,tfl_bus,0.55
08/15/2020,bus_excluding_london,0.46
08/15/2020,national_rail,0.32
08/16/2020,cars,0.95
08/16/2020,light_commercial_vehicles,1.1
08/16/2020,heavy_goods_vehicles,1.15
08/16/2020,all_motor_vehicles,0.98
08/16/2020,cycling,1.32
08/16/2020,tfl_tube,0.31
08/16/2020,tfl_bus,0.55
08/16/2020,bus_excluding_london,0.48
08/16/2020,national_rail,0.32
08/17/2020,cars,0.88
08/17/2020,light_commercial_vehicles,1
08/17/2020,heavy_goods_vehicles,1
08/17/2020,all_motor_vehicles,0.91
08/17/2020,cycling,1.03
08/17/2020,tfl_tube,0.29
08/17/2020,tfl_bus,0.54
08/17/2020,bus_excluding_london,0.41
08/17/2020,national_rail,0.32
08/18/2020,cars,0.86
08/18/2020,light_commercial_vehicles,0.98
08/18/2020,heavy_goods_vehicles,0.99
08/18/2020,all_motor_vehicles,0.89
08/18/2020,cycling,1.08
08/18/2020,tfl_tube,0.3
08/18/2020,tfl_bus,0.55
08/18/2020,bus_excluding_london,0.43
08/18/2020,national_rail,0.32
08/19/2020,cars,0.84
08/19/2020,light_commercial_vehicles,0.95
08/19/2020,heavy_goods_vehicles,0.97
08/19/2020,all_motor_vehicles,0.87
08/19/2020,cycling,0.82
08/19/2020,tfl_tube,0.29
08/19/2020,tfl_bus,0.52
08/19/2020,bus_excluding_london,0.39
08/19/2020,national_rail,0.32
08/20/2020,cars,0.89
08/20/2020,light_commercial_vehicles,0.98
08/20/2020,heavy_goods_vehicles,0.98
08/20/2020,all_motor_vehicles,0.92
08/20/2020,cycling,1.84
08/20/2020,tfl_tube,0.3
08/20/2020,tfl_bus,0.56
08/20/2020,bus_excluding_london,0.43
08/20/2020,national_rail,0.34
08/21/2020,cars,0.89
08/21/2020,light_commercial_vehicles,0.96
08/21/2020,heavy_goods_vehicles,0.95
08/21/2020,all_motor_vehicles,0.91
08/21/2020,cycling,0.62
08/21/2020,tfl_tube,0.32
08/21/2020,tfl_bus,0.55
